geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,prc_native_hi,prc_native_hi_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,turnout_tot_2016,vbm_tot_2020,turnout_tot_2020
15003007302,3.0,0.042,1.0,0.96602,0.0,0.02423,1.0,0.01971,1.0,0.11903,1.0,0.05594,0.0,0.0899,0.0,0.22824,0.0,0.0,1.0,0.56926,0.0,0.00608,1.0,0.00608,1.0,0.0,1.0,0.12136,0.0,0.0706,0.0,0.02413,1.0,0.0,1.0,0.0,1.0,0.03485,1.0,0.00733,1.0,0.00751,1.0,0.0,1.0,0.0,1.0,0.0047,0.0,0.85679,0.0,0.00112,0.00224,1007.0,3.2773,307.26534,0.73639,0.31698,0.85566,0.53856
15003007400,3.0,0.06183,0.0,0.98727,0.0,0.04417,1.0,0.01919,1.0,0.38074,0.0,0.07546,0.0,0.13121,0.0,0.19738,0.0,0.0,1.0,0.57035,0.0,0.0091,1.0,0.00721,1.0,0.0,1.0,0.06636,0.0,0.05063,1.0,0.02351,1.0,0.00474,1.0,0.00474,1.0,0.05025,0.0,0.00341,1.0,0.00341,1.0,0.00436,1.0,0.00265,1.0,0.00563,0.0,0.8337,0.0,0.00842,0.00238,1223.0,12.43711,98.33477,0.89318,0.41286,0.89247,0.55613
15003007504,3.0,0.33172,0.0,0.84705,0.0,0.10323,0.0,0.10441,0.0,0.13517,1.0,0.26425,0.0,0.01708,1.0,0.0886,0.0,0.0,1.0,0.03014,0.0,3e-05,1.0,0.00184,1.0,0.0,1.0,0.02803,1.0,0.04156,1.0,8e-05,1.0,2e-05,1.0,0.00576,1.0,0.13398,0.0,0.06495,0.0,0.00938,1.0,0.00757,1.0,0.3999,0.0,0.00282,0.0,0.34721,0.0,0.00028,0.00217,1779.0,1.08882,1633.87933,0.93711,0.44259,0.95106,0.58225
15003007507,3.0,0.10889,0.0,0.95809,0.0,0.1011,1.0,0.04272,1.0,0.12549,1.0,0.47631,0.0,0.01226,1.0,0.06433,1.0,0.00119,1.0,0.09833,0.0,0.0,1.0,0.00119,1.0,0.0,1.0,0.01095,1.0,0.01228,1.0,0.0,1.0,0.0,1.0,0.03825,0.0,0.07327,0.0,0.27115,0.0,0.01594,1.0,0.00978,1.0,0.08734,0.0,0.00713,0.0,0.33379,0.0,0.01358,0.0044,5391.0,22.40363,240.63068,,,0.97006,0.75793
15003007508,3.0,0.16076,0.0,0.96183,0.0,0.06806,1.0,0.05962,0.0,0.06608,1.0,0.4594,0.0,0.03608,1.0,0.08315,0.0,0.00019,1.0,0.22431,0.0,0.00579,1.0,0.00021,1.0,0.00024,1.0,0.05738,0.0,0.00436,1.0,0.00072,1.0,0.00254,1.0,0.08974,1.0,0.16126,0.0,0.08536,0.0,0.03185,1.0,0.04211,1.0,0.04094,1.0,0.0077,0.0,0.29775,0.0,0.00189,0.00919,5773.0,1.987,2905.37784,,,0.93638,0.65239
15003007701,3.0,0.09622,0.0,0.93682,0.0,0.08012,1.0,0.07315,0.0,0.09082,1.0,0.49239,0.0,0.0,1.0,0.16642,0.0,0.0,1.0,0.1701,0.0,0.0,1.0,0.0,1.0,0.00638,1.0,0.08321,1.0,0.04811,1.0,0.0,1.0,0.0,1.0,0.02037,0.0,0.21993,0.0,0.20152,0.0,0.00491,1.0,0.00491,1.0,0.03436,0.0,0.00411,0.0,0.13105,0.0,0.0044,0.00354,4582.0,2.4512,1869.29143,0.93836,0.58635,0.96558,0.69347
15003007702,3.0,0.04807,0.0,0.97944,0.0,0.07187,0.0,0.01875,1.0,0.05787,1.0,0.48257,0.0,0.00359,1.0,0.09867,0.0,0.0,1.0,0.11035,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04224,1.0,0.01833,1.0,0.00467,1.0,0.0,1.0,0.05895,0.0,0.07602,0.0,0.27354,0.0,0.01564,1.0,0.0,1.0,0.02983,0.0,0.006,0.0,0.17507,0.0,0.00088,0.00486,5438.0,6.22153,874.06108,0.95048,0.65293,0.96894,0.7611
15003007804,3.0,0.06421,0.0,0.98074,0.0,0.07003,0.0,0.01985,0.0,0.06134,1.0,0.66667,0.0,0.01083,1.0,0.04465,0.0,0.0,1.0,0.01443,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00406,1.0,0.01894,1.0,0.00316,1.0,0.0,1.0,0.05864,0.0,0.13893,0.0,0.35363,0.0,0.01263,1.0,0.0,1.0,0.00677,1.0,0.00244,0.0,0.26058,0.0,0.00011,0.0015,1992.0,0.45923,4337.64951,0.94962,0.658,0.97296,0.75824
15003007807,3.0,0.18826,0.0,0.92694,0.0,0.03062,1.0,0.06459,0.0,0.10491,1.0,0.50758,0.0,0.06976,0.0,0.06102,0.0,0.0,1.0,0.18715,0.0,0.0,1.0,0.00303,1.0,0.0,1.0,0.0116,1.0,0.0182,1.0,0.00714,1.0,0.00232,1.0,0.02444,0.0,0.16735,0.0,0.17591,0.0,0.05406,0.0,0.00232,1.0,0.0025,1.0,0.00596,0.0,0.33292,0.0,0.00079,0.00397,5166.0,0.35803,14428.87471,0.92814,0.57615,0.96442,0.68631
15003007808,3.0,0.19867,0.0,0.87238,0.0,0.08703,0.0,0.07554,0.0,0.06101,0.0,0.43212,0.0,0.01981,1.0,0.14923,0.0,0.0,1.0,0.05996,0.0,0.0074,1.0,0.0,1.0,0.0,1.0,0.04966,0.0,0.04781,1.0,0.0,1.0,0.0,1.0,0.02483,1.0,0.28553,0.0,0.08479,0.0,0.01875,1.0,0.0,1.0,0.13101,0.0,0.00366,0.0,0.24787,0.0,0.01942,0.00345,3424.0,1.92639,1777.42225,0.93386,0.61264,0.95851,0.72078
15003007809,3.0,0.02542,1.0,0.99174,0.0,0.06003,0.0,0.01368,1.0,0.04332,1.0,0.70717,0.0,0.01336,1.0,0.04463,1.0,0.0,1.0,0.06743,0.0,0.0,1.0,0.0101,1.0,0.0,1.0,0.00912,1.0,0.01987,1.0,0.00293,1.0,0.0,1.0,0.02638,1.0,0.08013,0.0,0.51596,0.0,0.00326,1.0,0.0,1.0,0.00358,1.0,0.00368,0.0,0.01201,0.0,0.00023,0.00221,3355.0,2.4621,1362.659,0.95226,0.71964,0.98142,0.80359
15003007812,3.0,0.09444,0.0,0.96108,0.0,0.05735,0.0,0.04484,0.0,0.08713,1.0,0.47659,0.0,0.0057,1.0,0.08245,0.0,0.0,1.0,0.07512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02138,1.0,0.02667,1.0,0.0,1.0,0.0,1.0,0.03115,0.0,0.09568,0.0,0.2555,0.0,0.03664,1.0,0.0,1.0,0.04662,1.0,0.00238,0.0,0.1799,0.0,0.00017,0.0019,2143.0,0.73804,2903.64938,,,0.96871,0.75683
15003007813,3.0,0.09444,0.0,0.96108,0.0,0.05735,0.0,0.04484,0.0,0.08713,1.0,0.47659,0.0,0.0057,1.0,0.08245,0.0,0.0,1.0,0.07512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02138,1.0,0.02667,1.0,0.0,1.0,0.0,1.0,0.03115,0.0,0.09568,0.0,0.2555,0.0,0.03664,1.0,0.0,1.0,0.04662,1.0,0.003,0.0,0.21508,0.0,4e-05,0.00291,2861.0,0.52772,5421.41084,,,0.95859,0.72331
15003007814,3.0,0.0567,0.0,0.98317,0.0,0.06094,1.0,0.01752,1.0,0.04296,1.0,0.57412,0.0,0.01392,1.0,0.045,0.0,0.0,1.0,0.08915,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00832,1.0,0.01749,1.0,0.00119,1.0,0.0,1.0,0.03719,0.0,0.09543,0.0,0.33486,0.0,0.03294,0.0,0.00408,1.0,0.04381,1.0,0.0042,0.0,0.15176,0.0,0.00037,0.00243,3402.0,1.51354,2247.71225,,,0.97875,0.79333
15003007815,3.0,0.0567,0.0,0.98317,0.0,0.06094,1.0,0.01752,1.0,0.04296,1.0,0.57412,0.0,0.01392,1.0,0.045,0.0,0.0,1.0,0.08915,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00832,1.0,0.01749,1.0,0.00119,1.0,0.0,1.0,0.03719,0.0,0.09543,0.0,0.33486,0.0,0.03294,0.0,0.00408,1.0,0.04381,1.0,0.00248,0.0,0.31885,0.0,0.00026,0.00204,2017.0,19.91122,101.29968,,,0.9588,0.72364
15003007816,3.0,0.06893,0.0,0.99571,0.0,0.10137,0.0,0.02171,0.0,0.06492,1.0,0.48151,0.0,0.03353,1.0,0.06492,0.0,0.0,1.0,0.1279,0.0,0.00301,1.0,0.0,1.0,0.0,1.0,0.04192,1.0,0.01505,0.0,0.00215,1.0,0.00172,1.0,0.02902,1.0,0.0761,0.0,0.23947,0.0,0.03138,1.0,0.0,1.0,0.05825,1.0,0.00367,0.0,0.14572,0.0,0.00044,0.00284,3402.0,11.16818,304.61531,,,0.97038,0.75136
15003007817,3.0,0.06893,0.0,0.99571,0.0,0.10137,0.0,0.02171,0.0,0.06492,1.0,0.48151,0.0,0.03353,1.0,0.06492,0.0,0.0,1.0,0.1279,0.0,0.00301,1.0,0.0,1.0,0.0,1.0,0.04192,1.0,0.01505,0.0,0.00215,1.0,0.00172,1.0,0.02902,1.0,0.0761,0.0,0.23947,0.0,0.03138,1.0,0.0,1.0,0.05825,1.0,0.00164,0.0,0.08427,0.0,3e-05,0.00136,1624.0,0.76115,2133.62255,,,0.97038,0.75134
15003008001,3.0,0.24225,0.0,0.81838,0.0,0.14179,0.0,0.07666,0.0,0.07947,1.0,0.49648,0.0,0.01085,1.0,0.11759,0.0,0.0,1.0,0.07255,0.0,0.0,1.0,0.00296,1.0,0.0,1.0,0.01038,1.0,0.04912,1.0,8e-05,1.0,0.0,1.0,0.0079,1.0,0.30429,0.0,0.1732,0.0,0.01354,1.0,3e-05,1.0,0.1283,0.0,0.00251,0.0,0.28974,0.0,0.00348,0.00237,2429.0,1.92762,1260.10003,0.93964,0.5937,0.95028,0.6415
15003008002,3.0,0.15126,0.0,0.95652,0.0,0.05443,1.0,0.06853,0.0,0.13802,1.0,0.59054,0.0,0.01249,1.0,0.09793,0.0,0.0,1.0,0.07887,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01446,1.0,0.05652,0.0,0.0,1.0,0.0,1.0,0.06868,1.0,0.22149,0.0,0.23562,0.0,0.01314,1.0,0.02136,1.0,0.093,1.0,0.00336,0.0,0.26468,0.0,0.00909,0.0024,2879.0,1.24666,2309.36871,0.94637,0.64513,0.96741,0.73156
15003008005,3.0,0.05283,0.0,0.94579,0.0,0.06147,0.0,0.04617,1.0,0.04726,1.0,0.42489,0.0,0.00998,1.0,0.08439,0.0,0.0,1.0,0.14382,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00655,1.0,0.02496,1.0,0.0,1.0,0.0,1.0,0.01014,1.0,0.05896,0.0,0.30791,0.0,0.00967,1.0,0.0,1.0,0.0716,0.0,0.00695,0.0,0.05528,0.0,0.00026,0.00589,6951.0,13.23754,525.09776,0.95287,0.65857,0.97095,0.75292
15003008008,3.0,0.10951,0.0,0.8381,0.0,0.10121,0.0,0.067,0.0,0.08949,1.0,0.31523,0.0,0.03329,1.0,0.22196,0.0,0.0,1.0,0.17804,0.0,0.00449,1.0,0.0,1.0,0.0,1.0,0.08666,0.0,0.09421,1.0,0.00732,1.0,0.0,1.0,0.034,0.0,0.16718,0.0,0.07674,0.0,0.02031,1.0,0.0,1.0,0.06777,1.0,0.00129,0.0,0.20653,0.0,6e-05,0.00107,1274.0,0.48791,2611.15122,,,0.96418,0.68533
15003008009,3.0,0.10899,0.0,0.83979,0.0,0.1009,0.0,0.06614,0.0,0.08891,1.0,0.32168,0.0,0.03286,1.0,0.21898,0.0,0.0,1.0,0.17583,0.0,0.00441,1.0,0.0,1.0,0.0,1.0,0.08554,0.0,0.09269,1.0,0.0072,1.0,6e-05,1.0,0.03414,0.0,0.16705,0.0,0.08161,0.0,0.02004,1.0,0.0002,1.0,0.06695,1.0,0.00284,0.0,0.2508,0.0,0.00794,0.00222,2645.0,0.98781,2677.64039,,,0.96418,0.68537
15003008010,3.0,0.07996,0.0,0.96097,0.0,0.07654,0.0,0.01496,1.0,0.05438,1.0,0.70489,0.0,0.00683,1.0,0.04209,1.0,0.0,1.0,0.04437,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01934,1.0,0.00228,1.0,0.0,1.0,0.00364,1.0,0.04209,0.0,0.15927,1.0,0.3711,0.0,0.00432,1.0,0.01206,1.0,0.0182,1.0,0.00238,0.0,0.14062,0.0,0.00016,0.00204,2433.0,0.51402,4733.31957,,,0.96428,0.68595
15003008011,3.0,0.07996,0.0,0.96097,0.0,0.07654,0.0,0.01496,1.0,0.05438,1.0,0.70489,0.0,0.00683,1.0,0.04209,1.0,0.0,1.0,0.04437,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01934,1.0,0.00228,1.0,0.0,1.0,0.00364,1.0,0.04209,0.0,0.15927,1.0,0.3711,0.0,0.00432,1.0,0.01206,1.0,0.0182,1.0,0.00262,0.0,0.13854,0.0,0.0021,0.00225,2686.0,1.53806,1746.35929,,,0.96419,0.68539
15003008012,3.0,0.11832,0.0,0.95192,0.0,0.13262,0.0,0.0212,0.0,0.06371,1.0,0.67098,0.0,0.0,1.0,0.04561,1.0,0.00657,1.0,0.03212,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03212,1.0,0.011,1.0,0.0,1.0,0.0,1.0,0.02289,0.0,0.18527,0.0,0.37782,0.0,0.01349,0.0,0.00142,1.0,0.02875,1.0,0.00333,0.0,0.19038,0.0,0.00051,0.00207,2920.0,0.79833,3657.61342,,,0.97506,0.76364
15003008013,3.0,0.11832,0.0,0.95192,0.0,0.13262,0.0,0.0212,0.0,0.06371,1.0,0.67098,0.0,0.0,1.0,0.04561,1.0,0.00657,1.0,0.03212,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03212,1.0,0.011,1.0,0.0,1.0,0.0,1.0,0.02289,0.0,0.18527,0.0,0.37782,0.0,0.01349,0.0,0.00142,1.0,0.02875,1.0,0.00305,0.0,0.20218,0.0,0.00022,0.00187,2631.0,0.70108,3752.79658,,,0.97504,0.7635
15003008301,3.0,0.0763,0.0,0.99484,0.0,0.08951,0.0,0.02908,1.0,0.05785,1.0,0.08518,0.0,0.0772,0.0,0.20068,0.0,0.0,1.0,0.36006,0.0,0.02833,1.0,0.00199,1.0,0.01157,1.0,0.09914,0.0,0.01456,1.0,0.02494,1.0,0.00199,1.0,0.00479,1.0,0.07102,1.0,0.00339,1.0,0.0008,1.0,0.0,1.0,0.13964,0.0,0.00406,0.0,0.49215,0.0,0.00087,0.00426,3001.0,17.2872,173.59667,0.89317,0.46796,0.91908,0.60245
15003008302,3.0,0.18088,0.0,0.98625,0.0,0.05281,0.0,0.04048,0.0,0.09433,1.0,0.53218,0.0,0.00153,1.0,0.14646,0.0,0.0,1.0,0.04464,0.0,0.0,1.0,0.0,1.0,0.00199,1.0,0.02033,1.0,0.06482,1.0,0.00122,1.0,0.0,1.0,0.00138,1.0,0.49259,0.0,0.0318,0.0,0.00153,1.0,0.02614,1.0,0.06314,0.0,0.00557,0.0,0.09633,0.0,0.00017,0.01028,7237.0,1.53228,4723.03749,0.89317,0.46795,0.91909,0.6025
15003008405,3.0,0.09173,1.0,0.97766,0.0,0.05958,0.0,0.0326,1.0,0.07902,1.0,0.45833,0.0,0.0272,1.0,0.08247,0.0,0.01123,1.0,0.09218,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02008,1.0,0.02202,1.0,0.0,1.0,0.0,1.0,0.00518,1.0,0.38234,0.0,0.02224,0.0,0.00173,1.0,0.0,1.0,0.05635,1.0,0.0047,0.0,0.20196,0.0,0.0005,0.00731,4868.0,1.07408,4532.27065,0.87944,0.55914,0.93216,0.70041
15003008407,3.0,0.03964,0.0,0.98853,0.0,0.06812,0.0,0.12721,1.0,0.09152,1.0,0.32781,0.0,0.01891,1.0,0.10717,0.0,0.0,1.0,0.19145,0.0,0.0,1.0,0.01704,1.0,0.0,1.0,0.02288,1.0,0.01868,1.0,0.0049,1.0,0.0,1.0,0.01658,1.0,0.17815,0.0,0.053,0.0,0.00514,1.0,0.00981,1.0,0.11674,1.0,0.00383,0.0,0.29976,0.0,0.0016,0.00704,3598.0,0.73117,4920.9037,0.79723,0.51814,0.91089,0.71283
15003008408,3.0,0.06885,0.0,0.98941,0.0,0.08378,0.0,0.02443,0.0,0.0545,1.0,0.28742,0.0,0.05197,0.0,0.12025,0.0,0.0055,1.0,0.3274,0.0,0.01057,1.0,0.0,1.0,0.00258,1.0,0.02327,0.0,0.0513,0.0,0.02222,1.0,0.00383,1.0,0.03293,1.0,0.13777,0.0,0.05873,0.0,0.01744,0.0,0.00602,1.0,0.01556,1.0,0.00828,0.0,0.2378,0.0,0.0008,0.01664,8495.0,4.43564,1915.16901,0.79719,0.51817,0.91088,0.71298
15003008410,3.0,0.10104,0.0,1.0,0.0,0.07845,0.0,0.01601,1.0,0.06561,1.0,0.49684,0.0,0.02391,1.0,0.13775,0.0,0.0,1.0,0.13162,0.0,0.00336,1.0,0.0,1.0,0.0,1.0,0.03458,1.0,0.05138,1.0,0.0253,1.0,0.00277,1.0,0.00632,1.0,0.3081,0.0,0.08419,0.0,0.00791,1.0,0.0164,1.0,0.04466,1.0,0.00481,0.0,0.06215,0.0,0.00182,0.0081,6670.0,1.84873,3607.88611,0.79725,0.51741,0.93864,0.70481
15003008411,3.0,0.08981,1.0,0.94978,0.0,0.0857,0.0,0.04312,0.0,0.08926,1.0,0.43185,0.0,0.0386,1.0,0.13118,0.0,0.0,1.0,0.09228,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06936,1.0,0.00754,1.0,0.01659,1.0,0.0,1.0,0.00483,1.0,0.28136,0.0,0.07992,0.0,0.00241,1.0,0.0,1.0,0.0184,1.0,0.00368,0.0,0.34394,0.0,0.0006,0.00431,3556.0,1.29161,2753.16199,0.81272,0.38874,0.93875,0.70475
15003008413,3.0,0.1877,0.0,0.96807,0.0,0.05478,0.0,0.11173,0.0,0.06916,1.0,0.51688,0.0,0.00139,1.0,0.12824,0.0,0.0,1.0,0.08957,0.0,0.00668,1.0,0.0,1.0,0.0,1.0,0.02381,1.0,0.04888,0.0,0.0,1.0,0.0,1.0,0.00491,1.0,0.47229,0.0,0.03616,0.0,0.00101,1.0,0.00428,1.0,0.08264,0.0,0.00258,0.0,0.07558,0.0,0.00031,0.00483,3398.0,0.47745,7116.92569,,,0.91913,0.60272
15003008414,3.0,0.0723,0.0,0.99428,0.0,0.06711,0.0,0.03351,1.0,0.07112,1.0,0.35643,0.0,0.06885,0.0,0.14025,0.0,0.0,1.0,0.1616,0.0,0.01202,1.0,0.0,1.0,0.0,1.0,0.05924,0.0,0.0369,1.0,0.00707,1.0,0.0,1.0,0.01541,1.0,0.25209,0.0,0.03916,0.0,0.01131,1.0,0.0,1.0,0.04355,1.0,0.00207,0.0,0.22421,0.0,0.00052,0.00316,2104.0,1.70875,1231.30628,,,0.93215,0.70039
15003008415,3.0,0.0723,0.0,0.99428,0.0,0.06711,0.0,0.03351,1.0,0.07112,1.0,0.35643,0.0,0.06885,0.0,0.14025,0.0,0.0,1.0,0.1616,0.0,0.01202,1.0,0.0,1.0,0.0,1.0,0.05924,0.0,0.0369,1.0,0.00707,1.0,0.0,1.0,0.01541,1.0,0.25209,0.0,0.03916,0.0,0.01131,1.0,0.0,1.0,0.04355,1.0,0.00401,0.0,0.21887,0.0,0.00038,0.00617,4109.0,0.59855,6864.88764,,,0.93216,0.70041
15003008416,3.0,0.10178,1.0,0.98784,0.0,0.07445,1.0,0.04709,0.0,0.06368,1.0,0.39359,0.0,0.01839,1.0,0.16009,0.0,0.0,1.0,0.11763,0.0,0.00892,1.0,0.0,1.0,0.00203,1.0,0.05544,0.0,0.05327,0.0,0.00541,1.0,0.0,1.0,0.02772,1.0,0.27515,0.0,0.04759,0.0,0.00919,1.0,0.0023,1.0,0.0768,1.0,0.00278,0.0,0.42912,0.0,7e-05,0.00248,2192.0,0.25876,8471.17849,,,0.94428,0.67021
15003008417,3.0,0.10178,1.0,0.98784,0.0,0.07445,1.0,0.04709,0.0,0.06368,1.0,0.39359,0.0,0.01839,1.0,0.16009,0.0,0.0,1.0,0.11763,0.0,0.00892,1.0,0.0,1.0,0.00203,1.0,0.05544,0.0,0.05327,0.0,0.00541,1.0,0.0,1.0,0.02772,1.0,0.27515,0.0,0.04759,0.0,0.00919,1.0,0.0023,1.0,0.0768,1.0,0.00471,0.0,0.4403,0.0,0.00017,0.00393,3561.0,0.40264,8844.22012,,,0.94588,0.66087
15003008418,3.0,0.1877,0.0,0.96807,0.0,0.05478,0.0,0.11173,0.0,0.06916,1.0,0.51688,0.0,0.00139,1.0,0.12824,0.0,0.0,1.0,0.08957,0.0,0.00668,1.0,0.0,1.0,0.0,1.0,0.02381,1.0,0.04888,0.0,0.0,1.0,0.0,1.0,0.00491,1.0,0.47229,0.0,0.03616,0.0,0.00101,1.0,0.00428,1.0,0.08264,0.0,0.00459,0.0,0.11042,0.0,0.00056,0.00993,5724.0,1.48935,3843.28905,,,0.91163,0.66373
15003008502,3.0,0.0824,1.0,0.82743,0.0,0.11798,1.0,0.24603,0.0,0.09835,1.0,0.11562,0.0,0.09354,1.0,0.15576,0.0,0.00843,1.0,0.19591,0.0,0.00161,1.0,0.01726,1.0,0.00201,1.0,0.07949,1.0,0.03814,1.0,0.0,1.0,0.00161,1.0,0.00241,1.0,0.04817,0.0,0.01004,1.0,0.00642,1.0,0.02047,1.0,0.21517,0.0,0.00246,0.0,0.53982,0.0,0.00673,0.00241,1932.0,21.49572,89.87834,0.81267,0.38883,0.89101,0.46753
15003008609,3.0,0.07923,1.0,1.0,0.0,0.12592,0.0,0.03521,0.0,0.08398,1.0,0.28851,0.0,0.01082,1.0,0.07934,0.0,0.0,1.0,0.23442,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0103,1.0,0.04637,0.0,0.00721,1.0,0.0,1.0,0.05616,1.0,0.16332,0.0,0.051,0.0,0.00258,1.0,0.0,1.0,0.19474,0.0,0.00192,0.0,0.07564,0.0,0.0033,0.00499,2149.0,2.74493,782.89848,0.76289,0.50201,0.89668,0.66173
15003008610,3.0,0.02477,1.0,0.98547,0.0,0.10067,1.0,0.02157,1.0,0.04412,1.0,0.08235,0.0,0.01961,1.0,0.07941,1.0,0.0,1.0,0.7049,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0451,1.0,0.01569,1.0,0.0,1.0,0.0,1.0,0.01863,1.0,0.01078,1.0,0.03824,1.0,0.0,1.0,0.0049,1.0,0.02745,1.0,0.00104,0.0,0.03783,0.0,0.01097,0.00278,1197.0,4.16809,287.18203,0.76289,0.50201,0.89668,0.66173
15003008611,3.0,0.00029,1.0,0.99848,1.0,0.00121,1.0,0.00143,1.0,0.33135,1.0,0.33064,1.0,5e-05,1.0,0.4051,0.0,1e-05,1.0,0.00017,1.0,1e-05,1.0,3e-05,1.0,0.0,1.0,0.0002,1.0,0.00074,1.0,0.0,1.0,0.0,1.0,3e-05,1.0,0.00017,1.0,0.33041,1.0,1e-05,1.0,0.0,1.0,0.00419,1.0,3e-05,1.0,0.0,1.0,0.00067,7e-05,62.0,14.68079,4.22321,0.83077,0.53356,0.93601,0.56983
15003008623,3.0,0.0704,0.0,0.94844,0.0,0.06853,0.0,0.05475,0.0,0.06781,1.0,0.31827,0.0,0.00384,1.0,0.11564,0.0,0.0,1.0,0.10592,0.0,0.00718,1.0,1e-05,1.0,3e-05,1.0,0.01822,1.0,0.05818,0.0,0.00159,1.0,2e-05,1.0,0.03162,1.0,0.18665,0.0,0.06369,0.0,0.00487,1.0,0.00914,1.0,0.17319,0.0,0.00462,0.0,0.22503,0.0,0.0027,0.0073,4355.0,5.1649,843.19136,,,0.92982,0.69931
15003008624,3.0,0.21388,0.0,0.90143,0.0,0.04449,0.0,0.04447,0.0,0.09127,0.0,0.59757,0.0,0.00759,1.0,0.05853,0.0,0.00202,1.0,0.08427,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00639,1.0,0.01979,1.0,0.00157,1.0,0.00354,1.0,0.00671,1.0,0.4928,0.0,0.05261,0.0,0.00611,1.0,0.02152,1.0,0.04196,0.0,0.00276,0.0,0.19459,0.0,0.00012,0.00537,3037.0,0.92967,3266.73364,,,0.91598,0.70205
15003008625,3.0,0.21444,0.0,0.90108,0.0,0.04436,0.0,0.04444,0.0,0.09129,0.0,0.5984,0.0,0.00751,1.0,0.05839,0.0,0.00198,1.0,0.08427,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00632,1.0,0.01976,1.0,0.00158,1.0,0.00356,1.0,0.00672,1.0,0.49348,0.0,0.05276,0.0,0.00613,1.0,0.02164,1.0,0.04159,0.0,0.00359,0.0,0.15472,0.0,0.00054,0.00452,4029.0,0.72254,5576.13322,,,0.94521,0.66262
15003008626,3.0,0.21381,0.0,0.90146,0.0,0.04441,0.0,0.04452,0.0,0.09132,0.0,0.59714,0.0,0.00764,1.0,0.05878,0.0,0.00197,1.0,0.08454,0.0,0.0,1.0,0.0,1.0,1e-05,1.0,0.00637,1.0,0.01996,1.0,0.00159,1.0,0.00355,1.0,0.00677,1.0,0.49212,0.0,0.05278,0.0,0.00613,1.0,0.02161,1.0,0.04181,0.0,0.00296,0.0,0.20409,0.0,0.0031,0.00422,3137.0,2.38739,1313.98724,,,0.93292,0.65144
15003008627,3.0,0.06885,0.0,0.97311,0.0,0.07984,0.0,0.10086,0.0,0.10739,1.0,0.31202,0.0,0.0617,1.0,0.12831,0.0,0.0001,1.0,0.18454,0.0,0.0,1.0,0.00192,1.0,0.0,1.0,0.02985,1.0,0.05355,1.0,0.00298,1.0,0.00288,1.0,0.03042,1.0,0.16644,0.0,0.06104,0.0,0.00518,1.0,0.0,1.0,0.06824,0.0,0.0061,0.0,0.0941,0.0,0.0026,0.01646,9742.0,73.52522,132.49875,,,0.89938,0.71218
15003008628,3.0,0.07056,0.0,0.94757,0.0,0.06889,0.0,0.05474,0.0,0.06719,1.0,0.31848,0.0,0.00322,1.0,0.11489,0.0,0.0,1.0,0.10523,0.0,0.00731,1.0,0.0,1.0,0.0,1.0,0.01828,1.0,0.05797,0.0,0.00157,1.0,0.0,1.0,0.03194,1.0,0.1867,0.0,0.0638,0.0,0.00479,1.0,0.00897,1.0,0.17478,0.0,0.00418,0.0,0.28867,0.0,0.00015,0.00645,3811.0,0.64292,5927.66291,,,0.92524,0.69848
